response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_black,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,agree,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,Less than 50 percent,Cell,1,0.4965,0.9035,1.1823,1.0128,2018-10-07 21:30:29
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Rest,85 percent or higher,Cell,1,0.9345,0.5167,0.2324,0.5224,2018-10-07 21:33:02
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Don't know,Approve,Don't know,Don't know,Reps. keep House,Don't know,Don't know,Don't know,Don't know,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Cell,0.8889,0.8051,0.5335,0.2916,0.5252,2018-10-07 21:43:14
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Guilford,50 to 85 percent,Cell,1,0.8285,0.9641,0.4943,0.9896,2018-10-07 21:53:51
Und,35 to 49,Graduate or Professional Degree,Black,Male,Black,oppose,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Other,Male,Very likely,Independent (No party),Nonwhite,35 to 49,Black,Guilford,50 to 85 percent,Cell,0.6667,0.586,0.4619,0.2445,0.4271,2018-10-07 22:22:05
Dem,65 and older,High school,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Believe,agree,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Guilford,50 to 85 percent,Cell,1,0.6281,1.7366,1.3841,1.8642,2018-10-07 22:40:03
Dem,50 to 64,Some college or trade school,Black,Male,Black,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Black,Guilford,50 to 85 percent,Cell,1,0.5933,1.0516,0.5342,1.1403,2018-10-07 22:40:39
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Reps. keep House,Favorable,Unfavorable,Don't know,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Guilford,85 percent or higher,Cell,1,0.9247,0.5448,0.2563,0.5514,2018-10-07 23:00:10
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9356,0.5144,0.2932,0.5134,2018-10-07 23:18:50
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Guilford,50 to 85 percent,Cell,1,0.8269,0.6001,0.2726,0.6163,2018-10-07 23:59:14
Dem,50 to 64,Graduate or Professional Degree,Black,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),Nonwhite,50 to 64,Black,Guilford,85 percent or higher,Cell,1,0.9758,0.439,0.1728,0.4424,2018-10-08 00:02:19
Und,50 to 64,Bachelors' degree,White,Female,White,support,Disapp.,Check,support,Dems. take House,Favorable,Favorable,Don't know,disagree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Guilford,85 percent or higher,Cell,1,0.9473,0.847,0.3351,0.8552,2018-10-08 19:42:27
Rep,18 to 34,Bachelors' degree,Unknown,Male,White,support,Approve,Support,support,Reps. keep House,Favorable,Favorable,Do not believe,agree,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,Unknown,Guilford,50 to 85 percent,Cell,1,0.5745,2.0723,3.4173,2.2603,2018-10-08 19:45:27
Dem,65 and older,Some college or trade school,Black,Female,Hispanic,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Believe,agree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,Black,Rest,85 percent or higher,Cell,0.8889,0.9821,0.6847,0.2347,0.6881,2018-10-08 19:51:51
Rep,50 to 64,Graduate or Professional Degree,Black,Female,Black,oppose,Don't know,Support,Don't know,Dems. take House,Favorable,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,Nonwhite,50 to 64,Black,Guilford,Less than 50 percent,Cell,1,0.2703,0.4715,0.7606,0.6005,2018-10-08 19:57:06
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Check,Don't know,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9456,1.1856,0.6567,1.1839,2018-10-08 20:49:53
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Do not believe,disagree,30 to 44,Postgraduate Degree,Republican,Female,Somewhat likely,Republican,"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.7794,0.5335,0.3008,0.4989,2018-10-08 21:18:32
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Landline,0.6667,0.969,1.1856,0.6412,1.18,2018-10-08 21:26:29
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Do not believe,agree,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.6725,0.9203,0.565,0.9763,2018-10-08 23:14:31
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9424,1.1856,0.6589,1.1977,2018-10-08 23:48:00
Rep,65 and older,High school,White,Female,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.8956,1.6061,1.2139,1.6316,2018-10-08 23:48:09
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.8842,1.1479,0.7503,1.168,2018-10-08 23:54:27
Rep,65 and older,High school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,1,0.8392,1.7129,1.3231,1.7552,2018-10-09 00:16:56
Rep,65 and older,Bachelors' degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.9221,0.6525,0.3032,0.6511,2018-10-09 00:27:22
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Don't know,Do not believe,agree,65 and older,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.8861,0.8846,0.4442,0.8828,2018-10-09 00:34:58
Und,35 to 49,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Unfavorable,Do not believe,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest,85 percent or higher,Landline,1,0.9639,1.0965,0.6308,1.1057,2018-10-09 00:39:01
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Don't know,support,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9695,0.8746,0.4526,0.8816,2018-10-09 00:56:48
