response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_black,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Und,35 to 49,Graduate or Professional Degree,White,Male,White,support,Disapp.,Check,oppose,Reps. keep House,Don't know,Don't know,Don't know,disagree,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Oakland, Trump",50 to 85 percent,Cell,1,0.5068,0.7468,1.0117,0.8354,2018-10-06 17:31:29
Dem,65 and older,Graduate or Professional Degree,Asian,Female,Other,support,Don't know,Support,oppose,Dems. take House,Don't know,Don't know,Don't know,agree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,Other Non-White,"Oakland, Clinton",85 percent or higher,Landline,1,0.9297,0.6111,0.3472,0.6194,2018-10-06 17:31:38
Und,50 to 64,Graduate or Professional Degree,Asian,Male,Other,oppose,Disapp.,Check,oppose,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,Other Non-White,"Wayne, Clinton",Less than 50 percent,Landline,1,0.2909,0.389,0.7658,0.4884,2018-10-06 17:36:26
Dem,18 to 34,Graduate or Professional Degree,Unknown,Female,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,Unknown,"Oakland, Trump",50 to 85 percent,Cell,1,0.8222,0.67490000000000006,0.4579,0.6949,2018-10-06 17:37:47
Dem,18 to 34,High school,White,Male,White,support,Approve,Support,support,Reps. keep House,Favorable,Don't know,Believe,agree,18 to 29,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",18 to 34,White,"Oakland, Clinton",85 percent or higher,Landline,0.8889,0.8567,2.3562,2.428,2.3252,2018-10-06 17:48:05
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Unfavorable,Believe,Don't know,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Oakland, Trump",85 percent or higher,Landline,1,0.8612,0.7378,0.6014,0.7548,2018-10-06 17:55:53
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,4-year College Grad.,Other,Male,Not at all likely,Republican,"White, 4-Year College Grads",50 to 64,White,"Oakland, Trump",Less than 50 percent,Cell,0,0.493,0.6785,1.0071,0.2071,2018-10-06 18:08:10
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Wayne, Clinton",85 percent or higher,Landline,1,0.9943,0.768,0.4422,0.7758,2018-10-06 18:08:28
Dem,35 to 49,Graduate or Professional Degree,Asian,Male,Asian,support,Don't know,Don't know,support,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Democrat,Nonwhite,35 to 49,Other Non-White,"Wayne, Clinton",50 to 85 percent,Landline,0.5556,0.5518,0.8433,0.941,0.8119,2018-10-06 18:09:40
Rep,65 and older,High school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,Don't know,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,"Wayne, Trump",85 percent or higher,Landline,1,0.9926,2.1745,1.5314,2.1962,2018-10-06 18:11:28
Und,50 to 64,Graduate or Professional Degree,White,Female,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Check,support,Don't know,Don't know,Don't know,Believe,agree,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Independent (No party),[DO NOT READ] Don't know/Refused,50 to 64,White,"Oakland, Trump",85 percent or higher,Landline,1,0.9103,0.6728,0.4654,0.6725,2018-10-06 18:25:53
Dem,18 to 34,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,"Wayne, Trump",85 percent or higher,Landline,1,0.9878,0.8152,0.435,0.823,2018-10-06 18:38:43
Und,50 to 64,Bachelors' degree,White,Male,White,oppose,Don't know,Check,oppose,Don't know,Don't know,Don't know,Don't know,disagree,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Wayne, Clinton",50 to 85 percent,Cell,1,0.5521,1.2106,1.3354,1.3326,2018-10-06 20:29:15
