response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Brookhaven,50 to 85 percent,Cell,1,0.5811,0.7911,0.5466,0.8687,2018-10-08 23:16:19
Dem,18 to 34,Bachelors' degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Don't know,Unfavorable,Don't know,agree,18 to 29,4-year College Grad.,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",18 to 34,White,Brookhaven,85 percent or higher,Cell,0.7778,0.9177,0.9181,0.4838,0.9056,2018-10-08 23:21:41
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Some College Educ.,Other,Male,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.8636,0.8745,0.5813,0.9005,2018-10-08 23:26:11
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Don't know,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Don't know,agree,45 to 64,Postgraduate Degree,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Brookhaven,Less than 50 percent,Cell,0.8889,0.4805,0.7789,0.6691,0.7961,2018-10-08 23:28:17
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,support,Don't know,Check,support,Reps. keep House,Favorable,Unfavorable,Don't know,agree,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Brookhaven,50 to 85 percent,Cell,0.7778,0.5697,0.844,0.5952,0.8198,2018-10-08 23:30:50
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Disapp.,Check,oppose,Reps. keep House,Unfavorable,Favorable,Don't know,agree,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Rest,85 percent or higher,Cell,1,0.9312,0.7123,0.4043,0.7268,2018-10-08 23:32:49
Rep,50 to 64,Bachelors' degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9224,0.6983,0.283,0.7029,2018-10-08 23:35:13
Rep,35 to 49,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Unfavorable,Favorable,Believe,disagree,30 to 44,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",35 to 49,White,Brookhaven,50 to 85 percent,Cell,0.8889,0.7401,1.2709,1.2557,1.2638,2018-10-08 23:35:22
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,disagree,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9152,0.6227,0.2777,0.6366,2018-10-08 23:37:01
Und,35 to 49,Graduate or Professional Degree,White,Female,White,support,Don't know,Don't know,support,Dems. take House,Don't know,Don't know,Don't know,agree,30 to 44,Postgraduate Degree,Democratic,Female,Somewhat likely,Republican,"White, 4-Year College Grads",35 to 49,White,Brookhaven,85 percent or higher,Cell,0.5556,0.8745,0.8087,0.5291,0.7095,2018-10-08 23:38:31
Dem,65 and older,Some college or trade school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Some College Educ.,Other,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9266,0.9065,0.5241,0.9254,2018-10-08 23:44:58
Rep,65 and older,High school,White,Male,White,support,Approve,Don't know,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,disagree,65 and older,High School Grad. or Less,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Brookhaven,85 percent or higher,Cell,1,0.8851,1.3543,0.8749,1.39,2018-10-08 23:51:36
Dem,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Unfavorable,Unfavorable,Don't know,agree,65 and older,Postgraduate Degree,Democratic,Male,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.9917,0.7328,0.3047,0.7428,2018-10-08 23:55:03
Rep,35 to 49,Some college or trade school,White,Male,White,support,Approve,Check,support,Dems. take House,Favorable,Favorable,Don't know,agree,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,Brookhaven,85 percent or higher,Cell,1,0.9379,1.0645,0.9128,1.0853,2018-10-08 23:58:30
Dem,18 to 34,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,18 to 29,4-year College Grad.,Republican,Female,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,Brookhaven,Less than 50 percent,Landline,1,0.0964,1.0421,3.4148,1.7124,2018-10-08 23:58:48
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Favorable,Do not believe,agree,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.9331,0.9824,0.5231,1.0021,2018-10-09 00:03:53
Dem,18 to 34,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,18 to 29,4-year College Grad.,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",18 to 34,White,Rest,Less than 50 percent,Cell,0.6667,0.3075,0.9333,1.4785,0.8827,2018-10-09 00:06:44
Rep,50 to 64,Bachelors' degree,White,Female,Hispanic,support,Approve,Check,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,Nonwhite,50 to 64,White,Brookhaven,50 to 85 percent,Landline,1,0.6679,0.9035,0.4265,0.9266,2018-10-09 00:06:53
Rep,35 to 49,Some college or trade school,White,Male,White,Don't know,Approve,Support,Don't know,Reps. keep House,Don't know,Don't know,Don't know,Don't know,30 to 44,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,Brookhaven,Less than 50 percent,Landline,0.7778,0.3641,1.1326,2.5406,1.1273,2018-10-09 00:10:38
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Unfavorable,Favorable,Do not believe,disagree,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.9334,1.0798,0.6259,1.1014,2018-10-09 00:14:05
Dem,65 and older,Graduate or Professional Degree,Unknown,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,Unknown,Rest,85 percent or higher,Landline,1,0.9943,0.6982,0.2919,0.7102,2018-10-09 00:15:26
Rep,35 to 49,High school,White,Male,White,support,Approve,Support,support,Reps. keep House,Favorable,Favorable,Do not believe,agree,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest,Less than 50 percent,Cell,1,0.4103,1.4407,3.5582,1.6921,2018-10-09 00:16:02
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Brookhaven,50 to 85 percent,Cell,1,0.7953,1.1658,0.7721,1.2145,2018-10-09 00:17:05
Und,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Don't know,Don't know,Reps. keep House,Don't know,Don't know,Do not believe,agree,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Brookhaven,85 percent or higher,Landline,1,0.8668,0.7689,0.3412,0.7913,2018-10-09 00:19:25
Dem,50 to 64,Some college or trade school,White,Female,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9336,0.933,0.5741,0.9517,2018-10-09 00:20:10
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.968,0.6844,0.3142,0.6961,2018-10-09 00:20:10
Dem,50 to 64,High school,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Brookhaven,85 percent or higher,Landline,1,0.975,1.4601,1.0718,1.4845,2018-10-09 00:22:16
Rep,50 to 64,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,Don't know,45 to 64,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Landline,1,0.8741,0.933,0.6132,0.9396,2018-10-09 00:28:16
Rep,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,support,Approve,Support,Don't know,Reps. keep House,Don't know,Favorable,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Male,Almost certain,Republican,[DO NOT READ] Don't know/Refused,35 to 49,White,Brookhaven,85 percent or higher,Landline,1,0.9462,0.9502,0.4933,0.968,2018-10-09 00:29:37
Dem,[DO NOT READ] Refused,Some college or trade school,White,Female,White,oppose,Disapp.,Check,support,Don't know,Favorable,Unfavorable,Don't know,agree,65 and older,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9043,0.9963,0.6426,1.0199,2018-10-09 00:35:25
Und,50 to 64,High school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Don't know,Don't know,Don't know,45 to 64,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Brookhaven,85 percent or higher,Landline,1,0.9186,1.4361,1.0429,1.4674,2018-10-09 00:37:22
Rep,18 to 34,Some college or trade school,Other,Male,White,support,Approve,Check,oppose,Reps. keep House,Unfavorable,Unfavorable,Do not believe,agree,18 to 29,Some College Educ.,Republican,Male,Somewhat likely,Republican,"White, No 4-Year College Degree",18 to 34,Non-White,Rest,Less than 50 percent,Cell,0.6667,0.494,1.1416,2.4634,0.886,2018-10-09 01:03:10
Dem,50 to 64,High school,Asian,Male,White,support,Disapp.,Check,support,Dems. take House,Unfavorable,Favorable,Don't know,agree,45 to 64,High School Grad. or Less,Other,Female,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,Non-White,Brookhaven,50 to 85 percent,Landline,0.8889,0.7627,1.5314,1.3475,1.5218,2018-10-09 01:04:40
Dem,65 and older,Graduate or Professional Degree,White,Male,Black,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Male,Very likely,Democrat,Nonwhite,65 and older,White,Brookhaven,85 percent or higher,Cell,1,0.9564,0.7328,0.3159,0.7386,2018-10-09 01:11:25
Dem,18 to 34,Bachelors' degree,Hispanic,Female,Hispanic,oppose,Disapp.,Don't know,Don't know,Dems. take House,Don't know,Don't know,Do not believe,agree,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),Nonwhite,18 to 34,Non-White,Brookhaven,Less than 50 percent,Cell,1,0.344,1.0401,1.9208,1.2675,2018-10-09 01:18:19
Dem,50 to 64,Graduate or Professional Degree,Asian,Male,Asian,oppose,Approve,Check,Don't know,Dems. take House,Favorable,Unfavorable,Believe,agree,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,50 to 64,Non-White,Brookhaven,50 to 85 percent,Landline,0.4444,0.7528,0.7414,0.4081,0.6995,2018-10-09 01:18:28
Dem,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,oppose,Disapp.,Check,support,Don't know,Don't know,Unfavorable,Believe,agree,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,18 to 34,Non-White,Rest,50 to 85 percent,Cell,1,0.6549,0.8885,0.6632,0.9552,2018-10-09 01:22:13
