response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_hisp,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,18 to 34,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Not at all likely,Democrat,Nonwhite,18 to 34,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.961,1.0183,0.7069,0.9291,2018-10-19 22:46:30
Und,18 to 34,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Postgraduate Degree,Democratic,Male,Almost certain,Republican,Nonwhite,18 to 34,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.6039,0.6872,0.6641,0.7273,2018-10-19 22:48:13
Rep,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Rest,85 percent or higher,Cell,1,0.9115,0.9142,0.4691,0.9075,2018-10-19 22:53:28
Rep,65 and older,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,65 and older,Hispanic,Rest,85 percent or higher,Cell,1,0.965,0.6873,0.3061,0.6786,2018-10-19 22:53:46
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,Democrat,Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.7633,0.613,0.4282,0.6383,2018-10-19 22:57:40
Und,35 to 49,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Republican,Nonwhite,35 to 49,Hispanic,Rest,Less than 50 percent,Cell,0.8889,0.4995,1.6257,2.0349,1.7265,2018-10-19 23:02:46
Rep,65 and older,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,65 and older,Hispanic,Rest,85 percent or higher,Cell,1,0.9001,0.6873,0.3267,0.6832,2018-10-19 23:03:48
Rep,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,Nonwhite,35 to 49,Hispanic,Rest,85 percent or higher,Cell,1,0.8868,0.8932,0.5153,0.8896,2018-10-19 23:04:33
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,Black,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Other,Female,Very likely,Independent (No party),Nonwhite,50 to 64,Hispanic,Rest,50 to 85 percent,Cell,1,0.8213,0.6062,0.2494,0.5941,2018-10-19 23:08:18
Dem,65 and older,Some college or trade school,Black,Female,Black,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,Nonwhite,65 and older,Other Non-White,Miami/Coral Gables,85 percent or higher,Cell,1,0.965,0.873,0.4683,0.8668,2018-10-19 23:10:15
Rep,35 to 49,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),Nonwhite,35 to 49,Hispanic,Miami/Coral Gables,Less than 50 percent,Cell,1,0.3784,1.3677,2.8982,1.4596,2018-10-19 23:11:09
3,65 and older,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Male,Very likely,Independent (No party),Nonwhite,65 and older,Hispanic,Rest,Less than 50 percent,Cell,1,0.4858,1.3713,1.4774,1.4144,2018-10-19 23:17:00
3,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Republican,Nonwhite,35 to 49,Hispanic,Miami/Coral Gables,Less than 50 percent,Cell,1,0.4649,1.7077,2.9807,1.8985,2018-10-19 23:23:13
Dem,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Hispanic,Rest,85 percent or higher,Landline,1,0.965,0.9654,0.4815,0.9531,2018-10-19 23:25:10
Dem,35 to 49,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Not at all likely,Democrat,Nonwhite,35 to 49,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,0,0.5784,0.9665,1.0458,0.3201,2018-10-19 23:26:31
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Very likely,Republican,Nonwhite,35 to 49,Hispanic,Rest,50 to 85 percent,Cell,1,0.8194,0.6729,0.3844,0.6595,2018-10-19 23:39:19
Rep,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Don't know,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Rest,85 percent or higher,Cell,1,0.8862,0.8189,0.4209,0.8157,2018-10-19 23:43:31
Dem,50 to 64,High school,Black,Male,Black,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,High School Grad. or Less,Democratic,Male,Very likely,Democrat,Nonwhite,50 to 64,Other Non-White,Rest,50 to 85 percent,Cell,1,0.5008,1.451,1.5978,1.4909,2018-10-19 23:46:58
Dem,65 and older,Graduate or Professional Degree,Hispanic,Female,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",65 and older,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.9361,0.7624,0.4584,0.7611,2018-10-19 23:51:45
Rep,50 to 64,Bachelors' degree,Hispanic,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Hispanic,Rest,Less than 50 percent,Cell,1,0.4302,1.24,1.2548,1.4,2018-10-19 23:58:03
3,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Other,Male,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.9039,0.9454,0.4791,0.9393,2018-10-20 00:09:13
Und,65 and older,Graduate or Professional Degree,Black,Male,Other,Disapp.,Don't know,Unfavorable,Don't know,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),Nonwhite,65 and older,Other Non-White,Miami/Coral Gables,85 percent or higher,Cell,1,0.965,0.4333,0.2203,0.4278,2018-10-20 00:20:17
Rep,18 to 34,Graduate or Professional Degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,18 to 29,Postgraduate Degree,Republican,Female,Already voted,Republican,Nonwhite,18 to 34,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.5641,0.7265,0.7502,0.8101,2018-10-20 00:22:32
Und,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Don't know,Dems. take House,Unfavorable,Don't know,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,Hispanic,Rest,50 to 85 percent,Cell,0.6667,0.7755,0.8713,0.5345,0.839,2018-10-20 00:24:47
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.8702,0.6855,0.5074,0.6844,2018-10-20 00:29:53
Rep,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Rest,85 percent or higher,Landline,1,0.965,0.8189,0.3882,0.8085,2018-10-20 00:31:11
Dem,65 and older,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,65 and older,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.9156,0.6829,0.409,0.6775,2018-10-20 00:35:32
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,35 to 49,Hispanic,Rest,50 to 85 percent,Cell,1,0.752,0.6028,0.3645,0.6148,2018-10-20 00:35:59
Dem,65 and older,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Other,Male,Already voted,Independent (No party),Nonwhite,65 and older,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.965,0.6354,0.2847,0.6309,2018-10-20 00:42:44
Und,50 to 64,Bachelors' degree,Black,Female,Black,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Other Non-White,Miami/Coral Gables,50 to 85 percent,Cell,1,0.8414,0.5622,0.3292,0.5639,2018-10-20 00:45:26
Rep,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.7448,0.7517,0.5339,0.7679,2018-10-20 00:51:25
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,Hispanic,Rest,50 to 85 percent,Cell,1,0.61,0.5923,0.351,0.6258,2018-10-20 00:55:37
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Postgraduate Degree,Democratic,Female,Very likely,Democrat,Nonwhite,35 to 49,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.8929,0.6855,0.495,0.6698,2018-10-20 00:55:46
Dem,65 and older,Graduate or Professional Degree,Hispanic,Male,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Democrat,Nonwhite,65 and older,Hispanic,Miami/Coral Gables,Less than 50 percent,Landline,1,0.3085,0.8927,1.7864,1.0811,2018-10-20 01:10:13
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Hispanic,Rest,50 to 85 percent,Cell,1,0.7736,0.7106,0.4398,0.7216,2018-10-20 01:12:28
Dem,35 to 49,Bachelors' degree,Black,Female,Black,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,4-year College Grad.,Democratic,Female,Very likely,Democrat,Nonwhite,35 to 49,Other Non-White,Rest,Less than 50 percent,Cell,1,0.3654,0.9222,1.3791,0.9893,2018-10-20 01:20:46
Dem,50 to 64,Graduate or Professional Degree,Other,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Other Non-White,Miami/Coral Gables,85 percent or higher,Cell,1,0.9474,0.3987,0.2165,0.3942,2018-10-20 01:21:31
Dem,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Some College Educ.,Republican,Female,Already voted,Democrat,Nonwhite,50 to 64,Hispanic,Miami/Coral Gables,50 to 85 percent,Cell,1,0.717,1.0477,0.797,1.106,2018-10-20 01:23:37
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Don't know,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Very likely,Independent (No party),Nonwhite,35 to 49,Hispanic,Miami/Coral Gables,85 percent or higher,Cell,1,0.965,0.6491,0.4241,0.6356,2018-10-20 01:38:19
