response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,region,age_combinedb,educ3,file_race_hisp,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,Black,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,18 to 29,[DO NOT READ] Don't know/Refused,Other,Female,Very likely,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,South Miami-Dade,18 to 34,[DO NOT READ] Don't know/Refused,Other Non-White,Less than 50 percent,Landline,0.4444,0.4216,0.8814,0.6828,0.7075,2018-10-23 23:14:29
Dem,65 and older,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Dems. take House,Favorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Already voted,Independent (No party),Nonwhite,South Miami-Dade,65 and older,4-year College Grad.,Hispanic,85 percent or higher,Landline,1,0.97,1.496,0.5424,1.4847,2018-10-23 23:17:25
Rep,65 and older,Bachelors' degree,Other,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,North Miami-Dade,65 and older,4-year College Grad.,Other Non-White,85 percent or higher,Landline,1,0.97,0.8362,0.4136,0.8257,2018-10-23 23:20:25
Rep,[DO NOT READ] Refused,[DO NOT READ] Refused,Hispanic,Female,[DO NOT READ] Don't know/Refused,Don't know,Reps. keep House,Don't know,Favorable,65 and older,[DO NOT READ] Don't know/Refused,Republican,Female,Already voted,Republican,[DO NOT READ] Don't know/Refused,North Miami-Dade,65 and older,[DO NOT READ] Don't know/Refused,Hispanic,85 percent or higher,Landline,1,0.97,1.4166,0.398,1.4059,2018-10-23 23:26:52
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,North Miami-Dade,50 to 64,Postgraduate Degree,Hispanic,Less than 50 percent,Landline,1,0.3948,0.4284,0.421,0.4924,2018-10-23 23:28:49
Dem,50 to 64,Graduate or Professional Degree,Black,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Already voted,Independent (No party),Nonwhite,South Miami-Dade,50 to 64,Postgraduate Degree,Other Non-White,50 to 85 percent,Landline,1,0.7886,0.4217,0.1757,0.4362,2018-10-24 00:21:17
Dem,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,Nonwhite,Monroe,50 to 64,No 4-year College Degree,Hispanic,85 percent or higher,Landline,1,0.8966,1.1458,0.5457,1.1541,2018-10-24 00:52:49
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Already voted,Republican,Nonwhite,North Miami-Dade,35 to 49,Postgraduate Degree,Hispanic,50 to 85 percent,Cell,1,0.6677,0.4077,0.2254,0.4375,2018-10-24 01:12:53
Rep,35 to 49,High school,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,30 to 44,High School Grad. or Less,Republican,Female,Almost certain,Republican,Nonwhite,North Miami-Dade,35 to 49,No 4-year College Degree,Hispanic,50 to 85 percent,Cell,0.7778,0.5219,1.1093,1.2549,1.1317,2018-10-24 01:13:56
Dem,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Female,Almost certain,Independent (No party),Nonwhite,South Miami-Dade,35 to 49,No 4-year College Degree,Hispanic,Less than 50 percent,Cell,1,0.1768,1.3961,4.6859,1.9224,2018-10-24 01:14:59
Rep,50 to 64,Some college or trade school,Hispanic,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",North Miami-Dade,50 to 64,No 4-year College Degree,Hispanic,85 percent or higher,Cell,1,0.8605,1.3512,0.8688,1.3515,2018-10-24 01:24:59
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,South Miami-Dade,50 to 64,Postgraduate Degree,Hispanic,Less than 50 percent,Cell,1,0.2857,0.5664,0.7737,0.698,2018-10-24 01:27:05
Und,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",Monroe,35 to 49,No 4-year College Degree,White,Less than 50 percent,Cell,0.8889,0.2019,0.777,2.256,0.9763,2018-10-24 01:37:12
Rep,35 to 49,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Don't know,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Democrat,Nonwhite,North Miami-Dade,35 to 49,4-year College Grad.,Hispanic,50 to 85 percent,Cell,1,0.7751,0.6969,0.3812,0.7077,2018-10-24 20:06:31
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),Nonwhite,North Miami-Dade,50 to 64,Postgraduate Degree,Hispanic,50 to 85 percent,Cell,1,0.8344,0.4726,0.1983,0.463,2018-10-24 20:25:32
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Already voted,Democrat,Nonwhite,North Miami-Dade,50 to 64,Postgraduate Degree,Hispanic,85 percent or higher,Landline,1,0.8983,0.4754,0.1837,0.4787,2018-10-24 22:29:21
Rep,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Democratic,Male,Already voted,Independent (No party),Nonwhite,South Miami-Dade,50 to 64,No 4-year College Degree,Hispanic,Less than 50 percent,Cell,1,0.2809,1.5679,3.0068,2.0894,2018-10-24 22:48:07
Rep,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Reps. keep House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,Nonwhite,Monroe,50 to 64,4-year College Grad.,Hispanic,85 percent or higher,Cell,1,0.97,0.739,0.2699,0.7297,2018-10-24 23:14:59
Dem,35 to 49,[DO NOT READ] Refused,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,[DO NOT READ] Don't know/Refused,Other,Male,Very likely,Independent (No party),Nonwhite,North Miami-Dade,35 to 49,[DO NOT READ] Don't know/Refused,Hispanic,Less than 50 percent,Cell,0.4444,0.2942,0.8675,0.9706,0.6888,2018-10-24 23:50:04
Dem,35 to 49,Bachelors' degree,Other,Male,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,South Miami-Dade,35 to 49,4-year College Grad.,Other Non-White,Less than 50 percent,Cell,1,0.4395,0.6314,0.7273,0.7101,2018-10-24 23:52:19
Rep,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Don't know,Reps. keep House,Don't know,Favorable,18 to 29,Some College Educ.,Other,Female,Already voted,Independent (No party),Nonwhite,Monroe,18 to 34,No 4-year College Degree,Hispanic,50 to 85 percent,Cell,1,0.833,1.2669,0.6852,1.2954,2018-10-24 23:52:55
Dem,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,Nonwhite,South Miami-Dade,35 to 49,No 4-year College Degree,Hispanic,Less than 50 percent,Cell,1,0.3842,1.2949,1.921,1.5882,2018-10-24 23:57:43
Rep,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Not at all likely,Independent (No party),Nonwhite,North Miami-Dade,35 to 49,4-year College Grad.,Hispanic,50 to 85 percent,Cell,0,0.7344,0.7091,0.3532,0.294,2018-10-25 00:09:40
Und,35 to 49,Bachelors' degree,Hispanic,Female,Hispanic,Don't know,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Democratic,Female,Already voted,Democrat,Nonwhite,South Miami-Dade,35 to 49,4-year College Grad.,Hispanic,50 to 85 percent,Cell,1,0.6184,0.8369,0.434,0.9137,2018-10-25 00:22:11
Dem,50 to 64,High school,Hispanic,Female,Hispanic,Don't know,Dems. take House,Favorable,Don't know,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,Monroe,50 to 64,No 4-year College Degree,Hispanic,50 to 85 percent,Cell,1,0.8317,1.0903,0.5663,1.0958,2018-10-25 01:02:48
Rep,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Don't know,Reps. keep House,Don't know,Favorable,30 to 44,Postgraduate Degree,Other,Male,Very likely,Independent (No party),Nonwhite,North Miami-Dade,35 to 49,Postgraduate Degree,Hispanic,Less than 50 percent,Cell,1,0.116,0.4162,1.1786,0.546,2018-10-25 01:12:15
