response,ager,educ,file_race,gender,race_eth,APPKAV,approve,CHECK,FEMINISM,genballot,hdem_fav,hrep_fav,KAVASST,WOMEN,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_black,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,50 to 64,Graduate or Professional Degree,Black,Male,Black,Don't know,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Don't know,agree,45 to 64,Postgraduate Degree,Democratic,Male,Very likely,Republican,Nonwhite,50 to 64,Black,Union,85 percent or higher,Cell,1,0.9035,0.5332,0.1663,0.5228,2018-10-04 23:12:56
Und,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Don't know,Don't know,Reps. keep House,Don't know,Don't know,Don't know,agree,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Mecklenburg,50 to 85 percent,Cell,1,0.6844,1.3867,0.7141,1.3821,2018-10-04 23:27:12
Dem,65 and older,Grade school,Black,Male,Black,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,65 and older,High School Grad. or Less,Democratic,Male,Very likely,Democrat,Nonwhite,65 and older,Black,Mecklenburg,85 percent or higher,Landline,1,0.907,2.0273,1.4658,1.9876,2018-10-04 23:30:12
Dem,35 to 49,Bachelors' degree,White,Female,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,4-year College Grad.,Democratic,Female,Not very likely,Democrat,"White, 4-Year College Grads",35 to 49,White,Mecklenburg,50 to 85 percent,Cell,0.1111,0.5491,1.5224,1.3756,0.6663,2018-10-04 23:38:56
Rep,[DO NOT READ] Refused,High school,White,Male,White,support,Approve,Check,support,Reps. keep House,Unfavorable,Favorable,Don't know,agree,18 to 29,High School Grad. or Less,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,Mecklenburg,50 to 85 percent,Cell,0.4444,0.5797,4.2723,7.314,3.8695,2018-10-04 23:39:50
Dem,18 to 34,Graduate or Professional Degree,Unknown,Female,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,18 to 34,Unknown,Mecklenburg,50 to 85 percent,Cell,1,0.5659,1.4074,2.2079,1.5126,2018-10-04 23:46:11
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Unfavorable,Favorable,Do not believe,agree,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Mecklenburg,85 percent or higher,Landline,1,0.8973,1.0801,0.5986,1.059,2018-10-04 23:52:56
Dem,50 to 64,Some college or trade school,Unknown,Female,White,oppose,Disapp.,Check,oppose,Dems. take House,Favorable,Don't know,Believe,disagree,45 to 64,Some College Educ.,Other,Female,[DO NOT READ] Don't know/Refused,Independent (No party),"White, No 4-Year College Degree",50 to 64,Unknown,Mecklenburg,85 percent or higher,Cell,0,0.9678,1.0192,0.8264,0.8499,2018-10-04 23:57:44
Dem,50 to 64,Some college or trade school,White,Male,White,oppose,Disapp.,Check,Don't know,Dems. take House,Favorable,Don't know,Believe,agree,45 to 64,Some College Educ.,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,White,Mecklenburg,50 to 85 percent,Cell,0.7778,0.6204,1.1639,0.9391,1.0993,2018-10-05 00:05:38
Dem,50 to 64,Bachelors' degree,Black,Male,Black,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Black,Mecklenburg,85 percent or higher,Cell,1,0.9166,0.8131,0.3313,0.8094,2018-10-05 00:07:44
Rep,65 and older,Grade school,White,Female,White,support,Approve,Support,Don't know,Reps. keep House,Don't know,Unfavorable,Do not believe,disagree,65 and older,High School Grad. or Less,Other,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Mecklenburg,50 to 85 percent,Landline,1,0.7986,2.5977,2.7384,2.5587,2018-10-05 00:10:53
Dem,65 and older,Graduate or Professional Degree,White,Female,Hispanic,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,65 and older,Postgraduate Degree,Democratic,Female,Very likely,Democrat,Nonwhite,65 and older,White,Mecklenburg,85 percent or higher,Cell,1,0.9622,0.7468,0.3616,0.7336,2018-10-05 00:14:29
Rep,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Female,[DO NOT READ] Don't know/Refused,Don't know,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Don't know,disagree,65 and older,[DO NOT READ] Don't know/Refused,Republican,Female,Almost certain,Republican,[DO NOT READ] Don't know/Refused,65 and older,White,Mecklenburg,Less than 50 percent,Landline,1,0.3996,1.2169,1.9545,1.3998,2018-10-05 00:15:50
Und,[DO NOT READ] Refused,Some college or trade school,Black,Male,Black,Don't know,Disapp.,Don't know,support,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Black,Rest,50 to 85 percent,Landline,0.8889,0.724,0.654,0.2792,0.6613,2018-10-05 00:45:40
Rep,50 to 64,Bachelors' degree,Unknown,Male,White,support,Approve,Check,oppose,Reps. keep House,Don't know,Favorable,Do not believe,agree,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",50 to 64,Unknown,Union,85 percent or higher,Cell,1,0.8987,0.7536,0.3525,0.7389,2018-10-05 20:31:29
Dem,65 and older,[DO NOT READ] Refused,Black,Male,[DO NOT READ] Don't know/Refused,Don't know,Disapp.,Check,Don't know,Don't know,Favorable,Don't know,Don't know,agree,65 and older,[DO NOT READ] Don't know/Refused,Other,Male,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,65 and older,Black,Rest,50 to 85 percent,Cell,1,0.7303,0.7128,0.2037,0.733,2018-10-05 21:06:38
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,support,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Don't know,agree,30 to 44,Postgraduate Degree,Democratic,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Mecklenburg,50 to 85 percent,Cell,0.6667,0.8336,1.0809,0.4951,0.9281,2018-10-05 21:07:50
Rep,50 to 64,Some college or trade school,Black,Female,[DO NOT READ] Don't know/Refused,oppose,Disapp.,Don't know,Don't know,Dems. take House,Unfavorable,Don't know,Believe,agree,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,50 to 64,Black,Rest,Less than 50 percent,Cell,1,0.4183,0.6007,0.8676,0.6845,2018-10-05 21:28:55
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,support,Approve,Support,support,Reps. keep House,Don't know,Don't know,Do not believe,agree,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Mecklenburg,Less than 50 percent,Cell,1,0.0495,0.6315,2.4163,1.1885,2018-10-05 21:29:31
Dem,65 and older,Graduate or Professional Degree,Black,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,disagree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,Black,Rest,85 percent or higher,Cell,1,0.9584,0.4196,0.1382,0.4159,2018-10-05 21:31:27
Dem,65 and older,High school,Black,Female,Black,Don't know,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Don't know,agree,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,Black,Rest,50 to 85 percent,Landline,1,0.5714,1.5559,1.4814,1.6693,2018-10-05 21:34:27
Rep,65 and older,Graduate or Professional Degree,White,Female,White,support,Approve,Check,oppose,Reps. keep House,Don't know,Don't know,Don't know,agree,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Union,85 percent or higher,Landline,1,0.9625,0.6282,0.2078,0.6226,2018-10-05 21:35:48
Dem,50 to 64,Some college or trade school,Black,Female,Black,oppose,Disapp.,Check,Don't know,Dems. take House,Don't know,Don't know,Believe,agree,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Black,Rest,85 percent or higher,Cell,1,0.9729,0.635,0.2498,0.6289,2018-10-05 21:47:25
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Do not believe,agree,65 and older,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Union,85 percent or higher,Cell,1,0.9228,0.8878,0.3903,0.8832,2018-10-05 21:48:37
Dem,65 and older,Graduate or Professional Degree,White,Male,White,support,Disapp.,Don't know,support,Dems. take House,Don't know,Don't know,Don't know,agree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Mecklenburg,85 percent or higher,Landline,1,0.9749,0.6942,0.2831,0.6874,2018-10-05 21:50:43
Rep,35 to 49,High school,Black,Male,Black,oppose,Disapp.,Check,support,Dems. take House,Favorable,Don't know,Believe,agree,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,Nonwhite,35 to 49,Black,Rest,Less than 50 percent,Cell,1,0.1385,1.7354,9.3117,2.5426,2018-10-05 21:53:52
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Favorable,Favorable,Do not believe,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Mecklenburg,50 to 85 percent,Cell,1,0.7589,1.1394,0.5737,1.1646,2018-10-05 21:55:31
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Check,support,Dems. take House,Favorable,Unfavorable,Believe,agree,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Mecklenburg,85 percent or higher,Cell,1,0.9462,0.9756,0.4039,0.9681,2018-10-05 21:56:52
Dem,65 and older,Some college or trade school,Black,Female,Black,oppose,Disapp.,Check,support,Dems. take House,Don't know,Don't know,Believe,agree,65 and older,Some College Educ.,Democratic,Female,Very likely,Democrat,Nonwhite,65 and older,Black,Rest,85 percent or higher,Landline,1,0.9685,0.6194,0.2356,0.6088,2018-10-05 21:57:55
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Support,oppose,Reps. keep House,Don't know,Favorable,Do not believe,disagree,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Union,85 percent or higher,Landline,1,0.8987,0.9273,0.3983,0.9253,2018-10-05 22:00:46
