response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,age_combinedb,educ3,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Und,18 to 34,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Postgraduate Degree,Republican,Female,Not very likely,Republican,"White, 4-Year College Grads",White,18 to 34,Postgraduate Degree,White,Well-educ. Trump,85 percent or higher,Cell,0.2222,0.9297,0.5538,0.3772,0.4405,2018-10-26 00:28:51
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",White,50 to 64,No 4-year College Degree,White,Less educ. Trump,85 percent or higher,Cell,1,0.9478,0.8913,0.5761,0.877,2018-10-26 00:30:21
Rep,18 to 34,Bachelors' degree,Other,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),Nonwhite,Nonwhite,18 to 34,4-year College Grad.,Non-White,Less-educ. Clinton,50 to 85 percent,Cell,1,0.7303,0.9222,0.7414,0.9757,2018-10-26 00:30:30
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,4-year College Grad.,Republican,Male,Not at all likely,Republican,"White, 4-Year College Grads",White,35 to 49,4-year College Grad.,White,Less-educ. Clinton,50 to 85 percent,Cell,0.8889,0.7967,1.2203,1.0215,0.9588,2018-10-26 00:35:00
Und,18 to 34,Bachelors' degree,Hispanic,Male,[DO NOT READ] Don't know/Refused,Approve,Don't know,Favorable,Don't know,18 to 29,4-year College Grad.,Republican,Male,Very likely,or as a member of another political party,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,18 to 34,4-year College Grad.,Non-White,Less educ. Trump,50 to 85 percent,Cell,1,0.8259,0.6587,0.4411,0.6662,2018-10-26 00:35:54
Und,18 to 34,High school,White,Female,Hispanic,Disapp.,Reps. keep House,Don't know,Don't know,18 to 29,High School Grad. or Less,Other,Female,Not very likely,Republican,Nonwhite,Nonwhite,18 to 34,No 4-year College Degree,White,Well-educ. Clinton,50 to 85 percent,Cell,0.1111,0.5182,1.0144,1.5491,0.4431,2018-10-26 00:38:54
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,No 4-year College Degree,White,Well-educ. Clinton,50 to 85 percent,Cell,1,0.5462,1.4454,1.5704,1.6087,2018-10-26 00:44:09
Rep,35 to 49,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,18 to 34,No 4-year College Degree,White,Less educ. Trump,85 percent or higher,Cell,1,0.9431,0.563,0.4536,0.5749,2018-10-26 00:50:33
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,4-year College Grad.,White,Well-educ. Clinton,50 to 85 percent,Cell,1,0.7941,1.3282,0.8816,1.387,2018-10-26 00:58:48
Rep,18 to 34,Some college or trade school,White,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,18 to 29,Some College Educ.,Republican,Male,Not at all likely,Republican,Nonwhite,Nonwhite,18 to 34,No 4-year College Degree,White,Well-educ. Clinton,50 to 85 percent,Cell,0.4444,0.688,0.9129,0.9768,0.5101,2018-10-26 01:00:27
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,No 4-year College Degree,White,Less-educ. Clinton,85 percent or higher,Cell,1,0.9378,1.2628,0.8445,1.2903,2018-10-26 01:02:37
Rep,35 to 49,Some college or trade school,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,35 to 49,No 4-year College Degree,White,Well-educ. Trump,85 percent or higher,Cell,1,0.9545,1.2421,1.0985,1.2672,2018-10-26 01:05:28
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",White,35 to 49,4-year College Grad.,White,Less-educ. Clinton,50 to 85 percent,Cell,1,0.83,1.2203,0.9806,1.234,2018-10-26 01:09:49
Rep,65 and older,Some college or trade school,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Not at all likely,Republican,"White, No 4-Year College Degree",White,65 and older,No 4-year College Degree,Unknown,Less educ. Trump,85 percent or higher,Cell,0,0.857,0.847,0.6385,0.4589,2018-10-26 01:12:04
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,4-year College Grad.,White,Less educ. Trump,85 percent or higher,Cell,1,0.97,1.0236,0.6006,1.0431,2018-10-26 01:12:31
Dem,18 to 34,Some college or trade school,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Republican,Male,Already voted,Democrat,"White, No 4-Year College Degree",White,18 to 34,No 4-year College Degree,Unknown,Well-educ. Clinton,50 to 85 percent,Cell,1,0.6969,0.7024,0.7215,0.7704,2018-10-26 01:15:35
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,Postgraduate Degree,White,Well-educ. Trump,50 to 85 percent,Cell,1,0.7961,0.9166,0.7165,0.9569,2018-10-26 01:29:41
Und,50 to 64,Graduate or Professional Degree,Black,Male,Black,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Other,Male,Not very likely,[DO NOT READ] Refused,Nonwhite,Nonwhite,50 to 64,Postgraduate Degree,Non-White,Well-educ. Clinton,Less than 50 percent,Cell,1,0.2976,0.8286,1.5389,0.6478,2018-10-26 01:32:18
Und,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",White,50 to 64,4-year College Grad.,White,Well-educ. Clinton,50 to 85 percent,Landline,1,0.7134,1.4845,1.1581,1.5167,2018-10-26 01:42:21
Rep,50 to 64,Bachelors' degree,White,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Other,Female,Very likely,Republican,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,50 to 64,4-year College Grad.,White,Well-educ. Clinton,50 to 85 percent,Cell,1,0.7504,1.4845,1.101,1.5107,2018-10-26 01:43:24
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Already voted,Democrat,"White, 4-Year College Grads",White,50 to 64,4-year College Grad.,White,Well-educ. Clinton,Less than 50 percent,Cell,1,0.4977,1.2001,1.5778,1.4237,2018-10-26 01:50:39
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,No 4-year College Degree,White,Less educ. Trump,Less than 50 percent,Landline,1,0.1279,0.9771,4.4863,1.5015,2018-10-26 01:52:00
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,No 4-year College Degree,White,Well-educ. Clinton,85 percent or higher,Landline,1,0.97,1.4626,1.0912,1.4981,2018-10-26 02:09:43
Rep,18 to 34,High school,Unknown,Male,Other,Approve,Don't know,Unfavorable,Unfavorable,18 to 29,High School Grad. or Less,Other,Male,Almost certain,Independent (No party),Nonwhite,Nonwhite,18 to 34,No 4-year College Degree,Unknown,Well-educ. Trump,Less than 50 percent,Cell,1,0.3362,0.7681,1.9425,0.9426,2018-10-26 02:16:05
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Don't know,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,Postgraduate Degree,White,Well-educ. Clinton,85 percent or higher,Cell,1,0.97,0.7289,0.3937,0.7428,2018-10-26 02:22:50
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,4-year College Grad.,White,Well-educ. Trump,Less than 50 percent,Cell,1,0.4859,1.2588,2.1444,1.4325,2018-10-26 02:22:59
Und,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Don't know,Unfavorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,Postgraduate Degree,White,Well-educ. Trump,85 percent or higher,Landline,1,0.921,0.8768,0.486,0.8976,2018-10-26 02:25:32
Dem,35 to 49,Graduate or Professional Degree,Other,Female,White,Disapp.,Dems. take House,Don't know,Favorable,30 to 44,Postgraduate Degree,Other,Female,Very likely,Democrat,"White, 4-Year College Grads",White,35 to 49,Postgraduate Degree,Non-White,Well-educ. Trump,50 to 85 percent,Cell,0.6667,0.5009,1.0625,1.3077,0.9916,2018-10-26 23:57:36
Und,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,Postgraduate Degree,White,Well-educ. Clinton,Less than 50 percent,Cell,1,0.2498,0.6885,2.185,0.9025,2018-10-26 23:59:37
Rep,18 to 34,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,High School Grad. or Less,Other,Male,Somewhat likely,Republican,"White, No 4-Year College Degree",White,18 to 34,No 4-year College Degree,White,Well-educ. Trump,Less than 50 percent,Cell,0.6667,0.4076,0.9983,2.1417,0.7587,2018-10-27 01:34:04
Rep,65 and older,Some college or trade school,White,Female,White,Don't know,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,No 4-year College Degree,White,Well-educ. Clinton,85 percent or higher,Landline,1,0.8717,1.4626,1.2143,1.4762,2018-10-27 01:52:36
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",White,65 and older,Postgraduate Degree,White,Well-educ. Clinton,85 percent or higher,Landline,1,0.97,0.9002,0.5273,0.922,2018-10-27 01:54:51
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",White,50 to 64,4-year College Grad.,White,Well-educ. Clinton,85 percent or higher,Landline,0.8889,0.97,1.1012,0.6489,1.1086,2018-10-27 01:57:51
Rep,50 to 64,Graduate or Professional Degree,Hispanic,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",White,50 to 64,Postgraduate Degree,Non-White,Well-educ. Trump,50 to 85 percent,Cell,1,0.7051,1.1033,0.6787,1.1284,2018-10-27 02:33:35
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,Postgraduate Degree,White,Well-educ. Clinton,85 percent or higher,Landline,1,0.97,0.7289,0.3937,0.7428,2018-10-27 02:35:32
