response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",18 to 34,White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.4913,1.2243,1.4605,1.381,2018-10-27 02:07:33
Und,[DO NOT READ] Refused,Bachelors' degree,White,Male,White,Don't know,Don't know,Favorable,Favorable,30 to 44,4-year College Grad.,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,South,50 to 85 percent,Cell,1,0.7042,0.5529,0.351,0.536,2018-10-27 02:08:54
Dem,18 to 34,Some college or trade school,Hispanic,Male,Hispanic,Approve,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Male,Already voted,Democrat,Nonwhite,18 to 34,Non-White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.3514,1.0286,2.2341,1.263,2018-10-27 02:10:42
Und,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Don't know,Unfavorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",50 to 85 percent,Landline,1,0.8057,0.763,0.3133,0.7536,2018-10-27 02:10:42
Und,65 and older,Bachelors' degree,White,Female,White,Don't know,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Female,Not very likely,Independent (No party),"White, 4-Year College Grads",65 and older,White,"Salt Lake, Trump",85 percent or higher,Cell,0.3333,0.9052,1.0492,0.6098,0.7837,2018-10-27 02:11:18
Dem,65 and older,High school,Unknown,Female,White,Disapp.,Don't know,Favorable,Don't know,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Unknown,"Salt Lake, Trump",85 percent or higher,Landline,1,0.9601,1.8882,1.7246,1.825,2018-10-27 02:13:33
Rep,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.9474,1.031,0.6089,1.0052,2018-10-27 02:13:51
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Some College Educ.,Republican,Female,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",35 to 49,White,South,50 to 85 percent,Cell,1,0.8035,0.72,0.4315,0.7115,2018-10-27 02:14:00
Dem,50 to 64,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,[DO NOT READ] Don't know/Refused,Other,Male,Already voted,Republican,[DO NOT READ] Don't know/Refused,50 to 64,White,"Salt Lake, Trump",85 percent or higher,Cell,1,0.8621,0.9722,0.7538,0.9655,2018-10-27 02:27:08
Rep,65 and older,Some college or trade school,White,Female,White,Disapp.,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",65 and older,White,South,85 percent or higher,Landline,1,0.97,0.7813,0.397,0.7586,2018-10-27 02:33:53
Und,35 to 49,Some college or trade school,Other,Male,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,Non-White,"Salt Lake, Trump",Less than 50 percent,Cell,0.6667,0.2225,0.8152,2.4873,0.7492,2018-10-27 02:44:50
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",Less than 50 percent,Cell,1,0.4017,0.9703,1.2593,1.0048,2018-10-27 02:52:54
Rep,18 to 34,Some college or trade school,Unknown,Female,White,Disapp.,Reps. keep House,Favorable,Favorable,18 to 29,Some College Educ.,Other,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",18 to 34,Unknown,South,Less than 50 percent,Cell,1,0.0757,0.8274,3.4667,1.5674,2018-10-27 03:03:21
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,South,50 to 85 percent,Cell,1,0.5899,0.6579,0.4429,0.6843,2018-10-27 03:05:54
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",50 to 64,White,"Salt Lake, Clinton",85 percent or higher,Cell,1,0.896,0.7223,0.2412,0.7118,2018-10-27 03:14:09
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Already voted,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Clinton",50 to 85 percent,Cell,1,0.765,0.7131,0.3998,0.7263,2018-10-27 03:21:55
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",65 and older,White,South,85 percent or higher,Cell,1,0.9212,0.6872,0.2651,0.6735,2018-10-27 03:31:49
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Don't know,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,"Salt Lake, Trump",50 to 85 percent,Cell,1,0.6575,0.7296,0.5631,0.7118,2018-10-27 03:34:46
